Sample Location,Contaminant ID,Analysis Result,MCL In Effect,Sample Date,Sample Type,Laboratory ID,Analysis Method,Analysis Date,Sample Received Date,SPLIT_PAGES,PWSID,SYSTEM NAME,MAIN_PAGE,TOP_MARGIN,SYSNAME_PAGE
101,CHLORINE,1.14,.,09/28/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/28/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
102,CHLORINE,0.73,.,09/28/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/28/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
101,CHLORINE,1.13,.,09/29/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/29/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
102,CHLORINE,0.76,.,09/29/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/29/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
wel,"1,1-DICHLOROETHYLENE (VOC)",0,0.007,09/29/2015,SPECIAL,CWM ENVIRONMENTAL (METIRI),"GC, MS, P&T (EPA 524.2)",10/06/2015,10/09/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
wel,"TRANS-1,2-DICHLOROETHENE (VOC)",0,0.1,09/29/2015,SPECIAL,CWM ENVIRONMENTAL (METIRI),"GC, MS, P&T (EPA 524.2)",10/06/2015,10/09/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
wel,TRICHLOROETHYLENE (VOC),0,0.005,09/29/2015,SPECIAL,CWM ENVIRONMENTAL (METIRI),"GC, MS, P&T (EPA 524.2)",10/06/2015,10/09/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
101,CHLORINE,1.13,.,09/30/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/30/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
102,CHLORINE,0.8,.,09/30/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",09/30/2015,10/03/2015,1,6430040, GROVE CITY BORO WATER DEPT,396,70,42
101,CHLORINE,1.01,.,10/01/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/01/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.96,.,10/01/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/01/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.06,.,10/02/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/02/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.93,.,10/02/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/02/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.2,.,10/03/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/03/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.91,.,10/03/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/03/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.42,.,10/04/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/04/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.9,.,10/04/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/04/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.26,.,10/05/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/05/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.81,.,10/05/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/05/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.23,.,10/06/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/06/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.87,.,10/06/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/06/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.21,.,10/07/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/07/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.94,.,10/07/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/07/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
101,CHLORINE,1.32,.,10/08/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/08/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,397,70,43
102,CHLORINE,0.83,.,10/08/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/08/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.35,.,10/09/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/09/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.81,.,10/09/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/09/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.4,.,10/10/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/10/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.9,.,10/10/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/10/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.35,.,10/11/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/11/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.87,.,10/11/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/11/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.25,.,10/12/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/12/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.79,.,10/12/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/12/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.13,.,10/13/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/13/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.8,.,10/13/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/13/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.23,.,10/14/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/14/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.84,.,10/14/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/14/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.4,.,10/15/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/15/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
102,CHLORINE,0.86,.,10/15/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/15/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,398,70,44
101,CHLORINE,1.23,.,10/16/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/16/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.83,.,10/16/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/16/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.23,.,10/17/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/17/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.86,.,10/17/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/17/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.27,.,10/18/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/18/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.85,.,10/18/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/18/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.25,.,10/19/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/19/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.82,.,10/19/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/19/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.25,.,10/20/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/20/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.76,.,10/20/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/20/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.18,.,10/21/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/21/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.81,.,10/21/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/21/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.16,.,10/22/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/22/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.72,.,10/22/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/22/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
101,CHLORINE,1.18,.,10/23/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/23/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,399,70,45
102,CHLORINE,0.69,.,10/23/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/23/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.23,.,10/24/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/24/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.76,.,10/24/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/24/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.27,.,10/25/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/25/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.8,.,10/25/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/25/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.21,.,10/26/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/26/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.73,.,10/26/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/26/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.25,.,10/27/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/27/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.73,.,10/27/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/27/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.2,.,10/28/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/28/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.71,.,10/28/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/28/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.14,.,10/29/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/29/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.71,.,10/29/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/29/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.14,.,10/30/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/30/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
102,CHLORINE,0.79,.,10/30/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/30/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,400,70,46
101,CHLORINE,1.2,.,10/31/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/31/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.78,.,10/31/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",10/31/2015,11/02/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.08,.,11/01/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/01/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.81,.,11/01/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/01/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.08,.,11/02/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/02/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.73,.,11/02/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/02/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.28,.,11/03/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/03/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.78,.,11/03/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/03/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.2,.,11/04/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/04/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.8,.,11/04/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/04/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.02,.,11/05/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/05/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.71,.,11/05/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/05/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.08,.,11/06/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/06/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.75,.,11/06/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/06/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
101,CHLORINE,1.23,.,11/07/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/07/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,401,70,47
102,CHLORINE,0.78,.,11/07/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/07/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.25,.,11/08/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/08/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.81,.,11/08/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/08/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.16,.,11/09/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/09/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.76,.,11/09/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/09/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.23,.,11/10/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/10/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.83,.,11/10/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/10/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.13,.,11/11/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/11/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.81,.,11/11/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/11/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.14,.,11/12/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/12/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.77,.,11/12/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/12/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.13,.,11/13/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/13/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.83,.,11/13/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/13/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.16,.,11/14/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/14/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
102,CHLORINE,0.89,.,11/14/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/14/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,402,70,48
101,CHLORINE,1.18,.,11/15/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/15/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.79,.,11/15/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/15/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.16,.,11/16/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/16/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.81,.,11/16/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/16/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.09,.,11/17/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/17/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.93,.,11/17/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/17/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.04,.,11/18/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/18/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.84,.,11/18/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/18/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.06,.,11/19/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/19/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.81,.,11/19/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/19/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.06,.,11/20/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/20/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.9,.,11/20/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/20/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.09,.,11/21/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/21/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.93,.,11/21/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/21/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
101,CHLORINE,1.02,.,11/22/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/22/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,403,70,49
102,CHLORINE,0.92,.,11/22/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/22/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
101,CHLORINE,1.08,.,11/23/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/23/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
102,CHLORINE,0.48,.,11/23/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/23/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
101,CHLORINE,1.15,.,11/24/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/24/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
102,CHLORINE,0.78,.,11/24/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/24/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
101,CHLORINE,1.23,.,11/25/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/25/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
102,CHLORINE,0.97,.,11/25/2015,ENTRY POINT,BOROUGH OF GROVE CITY,"COLORMTRC, DPD (CL/NH2CL)",11/25/2015,12/07/2015,1,6430040, GROVE CITY BORO WATER DEPT,404,70,50
